age,gender,annual_income,monthly_income,employment_status,employment_duration,existing_debt,monthly_expenses,savings,loan_amount,loan_purpose,loan_term,existing_loans,credit_history_length,previous_defaults,late_payments,payment_behaviour,credit_utilization,outstanding_credit_balance,target
53,female,59264.17,4938.68,employed,7.1,2955.6,2391.79,9898.02,22228.55,medical,36,2,31.6,1,0,consistent,0.165,2547.97,1
51,male,51723.65,4310.3,employed,3.3,0.0,2003.21,18495.49,24601.41,auto,36,1,33.1,1,0,minor_delays,0.203,0.0,0
50,female,100146.71,8345.56,employed,7.8,18076.43,5874.43,8624.08,17390.52,auto,48,7,23.8,0,1,consistent,0.657,9633.81,1
38,female,59030.54,4919.21,contract,7.0,29498.89,3281.24,2672.41,16332.52,debt_consolidation,36,1,20.9,0,1,irregular,0.274,9971.16,1
67,female,121789.32,10149.11,self_employed,9.0,8163.11,4858.74,5011.88,39698.96,debt_consolidation,12,3,41.5,0,1,irregular,0.178,4972.17,1
25,male,64359.31,5363.28,student,8.4,10413.24,3926.5,23715.85,30206.09,home,60,0,2.7,0,1,consistent,0.128,2601.13,1
37,female,108418.28,9034.86,employed,7.9,25859.58,3661.77,16419.31,26169.01,personal,60,7,14.4,0,3,consistent,0.491,14301.75,0
26,male,71290.3,5940.86,employed,5.1,0.0,2144.89,12785.17,18443.27,auto,36,3,5.1,0,0,minor_delays,0.904,0.0,1
37,not_specified,87036.97,7253.08,self_employed,6.5,36602.42,2879.3,12804.76,5936.82,home,12,0,14.6,0,0,consistent,0.497,18016.28,1
67,not_specified,43160.11,3596.68,employed,9.8,42329.2,2006.85,54567.03,29401.25,debt_consolidation,48,4,45.0,0,0,irregular,0.256,28853.13,0
38,female,39802.26,3316.86,student,2.9,0.0,3004.27,2803.01,18587.24,debt_consolidation,36,2,17.0,0,0,consistent,0.379,0.0,1
64,male,73952.35,6162.7,employed,3.0,11829.96,4079.28,13519.58,10651.14,business,24,3,42.2,0,0,irregular,0.621,6841.42,1
44,not_specified,87702.38,7308.53,employed,6.2,4372.64,5702.07,1224.66,14325.46,personal,24,4,25.4,0,3,minor_delays,0.165,3848.12,1
54,male,63046.67,5253.89,employed,7.2,9822.74,2801.65,3783.51,6371.99,auto,24,1,30.3,0,1,consistent,0.482,7983.15,1
42,female,28553.77,2379.48,contract,2.2,7979.38,1808.46,4775.79,28630.62,debt_consolidation,36,2,20.1,0,1,minor_delays,0.498,7164.5,1
33,female,26633.28,2219.44,self_employed,5.2,22741.11,1999.1,1547.32,24513.41,home,36,2,14.0,0,0,consistent,0.169,7366.5,0
57,female,24894.45,2074.54,student,5.1,11649.16,1149.14,6722.76,18997.96,auto,60,2,37.3,1,1,consistent,0.1,6359.2,0
67,male,16041.83,1336.82,self_employed,0.0,2069.11,1229.16,9309.16,16529.36,education,36,0,45.0,0,0,consistent,0.571,1549.7,1
33,female,64846.62,5403.88,unemployed,4.6,10933.78,3857.8,10729.85,9512.64,auto,36,3,12.7,0,0,consistent,0.434,9297.01,1
58,female,91251.14,7604.26,employed,4.9,19177.41,5906.21,13994.76,500.0,personal,24,3,36.6,0,1,minor_delays,0.42,7069.26,1
33,male,61651.19,5137.6,unemployed,4.9,0.0,2536.61,5911.49,1457.8,business,60,2,9.4,0,1,consistent,0.421,0.0,1
55,male,12000.0,1000.0,student,11.2,0.0,716.56,6639.35,8830.9,debt_consolidation,12,1,35.6,0,2,consistent,0.434,0.0,1
58,female,57040.23,4753.35,employed,0.6,36912.91,3048.2,2058.05,7177.37,debt_consolidation,36,2,36.9,0,1,consistent,0.297,27333.04,1
42,male,57767.23,4813.94,employed,2.2,5290.88,4309.19,21708.58,20182.97,auto,48,3,19.1,1,0,consistent,0.272,2978.07,1
56,female,116495.97,9708.0,retired,0.0,11351.76,8403.87,3571.9,25926.43,education,48,2,31.9,1,0,consistent,0.447,4635.17,1
34,female,24114.41,2009.53,employed,3.6,8226.46,1157.7,653.49,15587.17,auto,60,2,9.6,0,0,minor_delays,0.535,2272.4,1
24,male,51842.38,4320.2,contract,3.9,19577.05,3843.75,4774.61,32498.09,education,36,1,0.0,0,3,minor_delays,0.064,6133.4,0
25,male,106352.17,8862.68,employed,3.5,34273.48,7571.77,7091.8,8388.13,debt_consolidation,36,0,4.4,1,1,poor,0.152,22386.65,0
42,female,73699.44,6141.62,employed,9.9,19959.21,4216.34,23222.12,15509.09,home,36,3,21.4,0,0,minor_delays,0.554,11730.17,1
64,female,76646.14,6387.18,employed,8.9,0.0,2534.48,1883.2,16439.14,debt_consolidation,36,3,42.7,0,4,consistent,0.388,0.0,0
27,male,64979.2,5414.93,employed,5.8,0.0,2391.51,7807.05,29014.05,home,36,1,12.1,1,3,consistent,0.182,0.0,1
42,not_specified,70578.53,5881.54,self_employed,4.0,8212.42,2316.26,4824.49,18164.76,auto,36,3,18.5,0,0,consistent,0.717,4559.32,1
54,male,82217.85,6851.49,contract,9.6,9781.2,2819.77,918.08,18469.26,personal,12,1,35.2,1,0,consistent,0.088,2923.82,1
30,female,40953.36,3412.78,self_employed,5.4,0.0,3094.92,5462.41,500.0,auto,72,5,7.2,0,0,consistent,0.844,0.0,1
55,female,84829.52,7069.13,employed,2.2,22832.09,3329.1,479.68,7101.03,home,12,3,30.7,0,3,consistent,0.045,11467.51,1
35,female,26301.92,2191.83,employed,0.0,0.0,1630.25,10807.11,29055.48,business,36,4,12.8,0,1,consistent,0.262,0.0,0
59,female,70537.57,5878.13,employed,3.7,30919.62,4190.06,803.17,500.0,business,60,3,41.2,1,0,consistent,0.284,25717.95,1
48,male,66647.27,5553.94,employed,8.5,34847.59,3941.92,5328.85,31772.92,debt_consolidation,48,2,29.9,0,0,consistent,0.544,29945.95,1
47,female,45976.38,3831.36,contract,14.6,10020.96,1792.39,4437.35,22496.31,business,36,1,24.7,0,3,consistent,0.289,5750.4,0
29,female,61410.18,5117.52,contract,5.7,18267.67,3481.07,25534.04,8777.27,auto,48,1,9.6,1,0,consistent,0.061,7050.5,1
43,male,45813.96,3817.83,employed,2.4,0.0,2697.51,5257.66,7847.46,auto,24,0,24.4,0,1,consistent,0.562,0.0,1
62,female,34135.77,2844.65,self_employed,0.8,20484.12,1920.51,2607.17,37855.51,personal,60,1,43.2,0,1,minor_delays,0.48,6704.14,0
21,female,52806.02,4400.5,employed,7.7,7021.69,2007.12,9115.9,32525.46,education,36,1,0.0,2,0,minor_delays,0.478,3823.43,0
57,male,33296.3,2774.69,retired,0.0,0.0,2114.72,956.08,15686.15,education,72,0,37.2,0,1,minor_delays,0.259,0.0,0
44,female,70392.73,5866.06,employed,7.7,9527.98,2298.02,4212.6,18480.51,education,36,0,22.4,0,1,minor_delays,0.265,7739.93,1
55,male,32097.78,2674.81,student,8.8,7411.02,1837.55,2772.54,9892.01,business,48,2,33.7,0,2,consistent,0.537,6304.62,0
52,female,80511.4,6709.28,self_employed,7.2,9098.09,4016.63,49799.65,18482.62,debt_consolidation,36,4,31.7,0,1,irregular,0.455,2442.96,0
41,female,31281.54,2606.8,unemployed,4.6,24396.16,1284.27,1718.38,9587.06,home,24,4,19.1,0,1,consistent,0.502,12771.46,0
35,female,47276.33,3939.69,self_employed,7.8,3576.31,3191.99,24436.28,16136.03,education,36,4,9.0,0,0,minor_delays,0.12,2640.65,0
51,male,45760.31,3813.36,self_employed,6.2,33820.28,1717.0,1281.37,36913.62,debt_consolidation,60,0,29.6,0,0,consistent,0.33,10457.56,1
27,female,96453.81,8037.82,employed,2.4,0.0,7087.74,3951.72,15948.25,personal,24,4,0.5,0,0,consistent,0.496,0.0,1
49,male,70587.54,5882.29,employed,12.9,32385.16,5024.67,1604.69,5471.76,debt_consolidation,72,1,31.8,1,1,irregular,0.455,14225.2,1
25,male,56494.92,4707.91,employed,4.1,801.87,2615.41,10215.74,1969.91,auto,36,4,4.7,0,1,consistent,0.697,658.38,0
52,male,74966.71,6247.23,retired,8.6,12987.84,3273.15,13837.48,18398.3,debt_consolidation,48,4,26.0,0,0,consistent,0.147,6394.2,1
51,female,12000.0,1000.0,self_employed,0.0,7117.65,500.0,2151.57,8630.15,education,48,0,33.7,0,1,consistent,0.641,2670.45,1
25,female,60878.53,5073.21,self_employed,10.6,8875.26,4425.4,8526.05,19712.63,business,36,5,5.4,0,0,consistent,0.731,7471.24,1
57,male,113935.37,9494.61,employed,11.4,22616.29,6719.27,9613.35,500.0,home,48,3,37.5,1,0,poor,0.532,15807.75,1
40,female,65441.01,5453.42,employed,5.6,30997.92,2007.49,4551.67,24592.75,debt_consolidation,48,0,17.8,1,0,minor_delays,0.397,16245.41,0
58,female,63765.74,5313.81,employed,7.7,27286.3,3407.59,7758.36,5338.19,auto,48,1,35.3,0,0,minor_delays,0.492,23813.3,1
22,female,76251.34,6354.28,employed,7.7,8141.72,2534.76,5106.5,17509.27,home,36,5,5.4,1,0,consistent,0.474,5061.47,1
29,female,85285.74,7107.14,employed,2.9,15211.06,4811.81,18161.16,13278.66,debt_consolidation,48,3,6.4,0,1,consistent,0.438,9292.9,1
44,female,12000.0,1000.0,employed,7.7,3615.07,640.11,2651.84,35902.28,debt_consolidation,36,1,23.0,0,0,minor_delays,0.633,1637.12,0
30,female,18259.51,1521.63,self_employed,2.3,1101.4,604.42,1301.29,18886.38,medical,12,5,5.9,0,1,consistent,0.677,863.83,1
36,male,67467.57,5622.3,employed,3.1,0.0,4582.4,9553.46,38400.19,home,24,0,14.6,0,2,consistent,0.544,0.0,0
52,female,43413.21,3617.77,employed,10.0,7749.12,1807.15,5702.14,23168.17,debt_consolidation,48,2,30.5,0,0,consistent,0.097,4921.88,0
27,male,96112.66,8009.39,self_employed,9.4,15995.27,5275.35,10700.4,32679.47,debt_consolidation,60,1,7.7,0,1,consistent,0.294,13681.51,1
53,female,53805.47,4483.79,self_employed,2.7,0.0,3202.56,1426.65,14703.22,business,12,5,27.8,0,1,irregular,0.349,0.0,0
25,female,12000.0,1000.0,employed,2.6,12443.76,898.51,5794.17,20800.53,home,36,1,3.9,0,0,consistent,0.205,9378.09,0
29,male,29031.64,2419.3,unemployed,2.9,31192.3,1527.72,218.96,30405.08,debt_consolidation,36,1,6.4,0,1,consistent,0.621,23941.25,0
49,male,12000.0,1000.0,employed,8.4,26462.93,872.87,4021.71,26954.56,debt_consolidation,36,5,30.8,0,2,consistent,0.482,6466.73,0
59,male,55912.74,4659.39,self_employed,1.5,5977.79,2573.24,4251.02,22840.93,debt_consolidation,48,4,35.3,0,0,consistent,0.311,4218.13,1
29,female,57102.01,4758.5,contract,6.9,0.0,3991.14,5034.09,13392.72,education,48,2,7.6,0,1,consistent,0.735,0.0,1
35,male,50963.97,4247.0,employed,8.5,18517.96,2057.33,9426.45,15253.46,medical,48,3,16.2,0,1,irregular,0.307,10656.28,1
65,male,90050.86,7504.24,employed,5.1,0.0,5652.67,48.33,29514.28,medical,60,3,45.0,0,0,consistent,0.614,0.0,1
68,not_specified,93161.52,7763.46,employed,9.5,26321.85,3109.33,34004.73,31805.02,auto,12,3,45.0,0,0,consistent,0.531,6718.65,1
48,male,57569.9,4797.49,employed,4.3,10436.95,4375.55,6511.8,10478.51,home,36,6,28.1,0,1,consistent,0.316,2259.46,0
42,female,12000.0,1000.0,employed,4.6,34975.6,893.74,21204.12,8818.65,home,36,1,23.8,0,0,minor_delays,0.204,15958.52,0
37,male,78049.32,6504.11,contract,1.6,0.0,3915.88,3156.85,7054.53,education,60,4,16.9,0,0,consistent,0.051,0.0,1
50,female,76439.37,6369.95,employed,9.6,24017.75,4131.82,1705.22,26126.71,education,60,1,31.0,0,0,irregular,0.566,14388.7,0
49,female,70044.18,5837.02,employed,2.4,11793.89,4031.81,1715.16,6775.77,personal,24,3,34.4,1,0,consistent,0.438,6567.35,1
35,male,87518.47,7293.21,employed,6.9,9027.39,3695.99,11483.91,25993.64,personal,36,2,13.4,0,2,consistent,0.205,4442.16,1
22,female,31714.47,2642.87,contract,5.2,0.0,1941.05,1429.01,23002.59,business,36,0,1.2,0,0,irregular,0.874,0.0,0
28,female,114227.64,9518.97,employed,1.3,20148.97,7121.91,11773.7,11003.99,debt_consolidation,72,3,9.7,0,0,consistent,0.61,16487.28,0
67,female,37054.88,3087.91,self_employed,3.1,21113.65,2004.96,274.75,34202.45,personal,24,3,42.6,0,0,consistent,0.549,16437.79,1
41,female,81479.8,6789.98,employed,11.0,34421.53,2948.29,9314.2,915.15,debt_consolidation,36,4,19.9,0,0,consistent,0.238,24113.24,0
44,male,18128.96,1510.75,employed,6.3,25096.6,1320.3,834.26,35254.86,debt_consolidation,36,2,28.0,0,1,minor_delays,0.213,10154.82,0
43,male,37813.12,3151.09,contract,1.5,5873.26,1309.52,9115.53,20507.74,medical,48,2,25.4,0,0,consistent,0.186,5041.11,1
58,male,101425.58,8452.13,self_employed,6.7,953.65,5989.42,680.22,500.0,auto,48,1,33.9,1,1,minor_delays,0.783,765.64,1
24,male,55216.6,4601.38,self_employed,4.9,0.0,1880.86,833.38,34510.68,debt_consolidation,36,2,3.0,1,2,minor_delays,0.298,0.0,0
24,female,83837.99,6986.5,unemployed,19.3,30678.69,3027.09,11802.98,27694.34,auto,60,4,0.7,0,1,minor_delays,0.621,19430.03,0
34,male,68160.84,5680.07,student,6.6,3661.91,2054.52,14096.1,12289.67,education,24,3,17.5,1,0,irregular,0.066,1585.91,1
44,female,59271.09,4939.26,student,4.0,30762.76,2751.75,6622.05,6388.07,debt_consolidation,60,2,20.7,0,2,irregular,0.618,15889.23,0
53,male,97460.11,8121.68,employed,11.2,19300.86,5803.44,5169.82,500.0,auto,24,0,32.1,0,0,consistent,0.793,8283.08,1
44,male,55846.87,4653.91,employed,0.0,16958.83,3012.38,6099.64,43569.91,home,48,3,24.2,0,2,irregular,0.498,7557.73,0
42,not_specified,15700.81,1308.4,retired,5.9,9317.58,961.0,8936.47,6842.8,home,36,2,24.6,0,1,consistent,0.268,4639.24,0
66,male,41115.76,3426.31,self_employed,13.5,20928.07,2517.52,3097.72,3100.53,debt_consolidation,48,0,45.0,0,1,minor_delays,0.704,17883.11,1
28,female,76330.98,6360.92,employed,5.0,12814.35,2734.55,2808.88,19947.11,business,36,1,7.1,1,0,consistent,0.196,7025.2,1
48,male,72283.24,6023.6,employed,0.0,8569.44,2305.13,18378.98,500.0,home,36,5,29.7,0,1,consistent,0.228,4139.56,1
47,female,21256.49,1771.37,self_employed,3.9,21352.06,1251.39,9933.81,6202.97,auto,12,4,26.5,0,1,minor_delays,0.143,13826.76,1
43,male,43167.09,3597.26,self_employed,11.3,11272.33,2598.44,3414.22,27944.66,education,36,4,18.7,0,1,minor_delays,0.392,4513.91,1
59,female,46875.24,3906.27,employed,7.0,3419.98,2606.74,1360.26,22106.32,debt_consolidation,60,3,32.4,1,5,irregular,0.298,705.08,0
33,male,52497.79,4374.82,employed,2.1,20197.92,2144.03,9718.86,12749.93,business,36,3,7.2,0,1,consistent,0.436,14359.23,1
66,male,26226.25,2185.52,employed,2.8,12232.17,1774.94,15267.3,17201.37,home,36,2,45.0,1,0,minor_delays,0.499,5293.07,0
36,female,45662.35,3805.2,student,3.3,18866.92,1495.98,10059.24,12132.82,auto,48,2,12.1,0,1,consistent,0.249,6909.79,1
47,female,43056.13,3588.01,employed,6.9,7553.68,2548.99,10159.37,16318.02,business,36,5,21.5,0,0,consistent,0.653,4339.73,0
45,female,82059.86,6838.32,student,10.9,0.0,2862.76,6446.54,8620.07,personal,60,1,26.1,0,0,consistent,0.465,0.0,1
61,female,83037.15,6919.76,self_employed,9.7,33820.89,5003.23,220.37,10617.37,medical,36,2,39.4,0,0,consistent,0.308,13345.06,1
42,female,58208.93,4850.74,unemployed,7.3,31559.34,2852.74,495.93,10282.54,personal,72,1,24.5,0,0,minor_delays,0.382,17629.34,0
34,male,51806.97,4317.25,student,0.2,23605.42,3278.17,980.98,9015.53,debt_consolidation,60,7,8.7,0,0,minor_delays,0.544,20821.69,1
22,male,65638.03,5469.84,employed,0.2,8346.27,2077.17,2305.42,28483.02,auto,36,3,0.0,1,0,minor_delays,0.26,3094.33,0
38,male,40769.05,3397.42,employed,7.6,9396.18,2264.03,11630.75,25471.29,education,36,4,16.2,0,0,irregular,0.696,4951.08,1
60,female,32182.37,2681.86,self_employed,0.1,29587.93,1160.12,1012.82,6744.0,education,48,0,43.6,2,1,minor_delays,0.529,16853.63,0
21,male,37554.25,3129.52,employed,4.6,8754.04,2312.58,614.08,3861.67,home,48,1,0.0,0,0,minor_delays,0.88,6119.39,1
64,not_specified,45494.86,3791.24,employed,6.7,5409.33,1586.16,2140.51,15269.96,home,24,0,41.9,1,1,minor_delays,0.635,3058.44,0
47,female,31749.68,2645.81,self_employed,0.9,35466.82,1037.0,1721.45,40708.16,auto,36,6,25.0,0,3,consistent,0.153,25301.38,0
27,female,66213.55,5517.8,unemployed,1.4,12427.87,4174.1,6211.43,5695.24,education,24,2,1.6,0,0,consistent,0.498,10003.78,1
35,male,80972.61,6747.72,employed,5.1,34221.1,2606.06,416.64,15226.53,business,60,3,15.7,0,2,poor,0.156,13618.27,1
47,female,20735.44,1727.95,employed,7.5,0.0,825.93,4054.14,17975.92,debt_consolidation,48,1,21.3,0,0,consistent,0.383,0.0,1
36,female,62653.35,5221.11,student,9.7,19218.22,4281.83,18326.94,15804.94,debt_consolidation,24,5,17.9,1,4,consistent,0.359,7378.08,1
26,male,56281.67,4690.14,employed,7.9,37852.99,3806.15,8678.33,11959.69,medical,36,1,7.3,1,0,consistent,0.262,29016.01,1
52,female,70879.23,5906.6,unemployed,5.8,13357.01,4942.95,26098.58,29705.88,auto,60,0,35.8,0,1,consistent,0.286,8624.06,1
53,male,61663.59,5138.63,employed,2.5,9831.95,2753.67,10422.21,21999.04,medical,72,2,26.7,2,0,minor_delays,0.307,5879.25,0
26,female,24206.42,2017.2,employed,1.2,0.0,1313.17,2622.84,26303.86,medical,24,1,5.1,1,0,irregular,0.334,0.0,1
34,female,29177.88,2431.49,employed,3.5,25988.12,1922.84,12037.74,23483.18,personal,36,1,17.4,1,1,minor_delays,0.893,15119.83,0
32,male,62765.01,5230.42,employed,7.1,3758.46,2239.05,13034.74,26833.43,home,36,0,10.4,0,2,minor_delays,0.405,1368.85,1
52,female,88748.3,7395.69,employed,6.8,11862.3,5642.19,8463.42,34428.46,business,48,2,33.6,0,1,irregular,0.514,6508.21,1
56,female,12000.0,1000.0,self_employed,0.0,0.0,500.0,12016.67,31641.48,auto,24,1,32.6,0,1,consistent,0.077,0.0,0
55,male,70988.89,5915.74,employed,2.4,31682.74,5149.97,22778.39,42572.84,debt_consolidation,24,2,38.4,0,0,consistent,0.182,14798.89,1
66,male,92930.17,7744.18,unemployed,10.3,26858.62,5523.67,5604.14,30390.75,auto,60,4,45.0,0,0,minor_delays,0.504,12550.66,1
57,male,58021.33,4835.11,employed,5.8,12620.98,3051.84,896.0,9636.09,auto,36,2,37.3,0,1,irregular,0.366,5593.55,1
36,male,76305.26,6358.77,employed,0.0,0.0,3982.47,4018.9,26320.43,debt_consolidation,24,2,15.5,0,0,consistent,0.369,0.0,1
26,male,43720.2,3643.35,self_employed,14.9,31430.88,1651.81,970.24,24814.79,home,36,2,7.0,0,0,irregular,0.167,14744.52,0
50,female,58896.48,4908.04,employed,5.4,8608.82,2685.55,33163.02,38123.24,auto,24,2,29.9,0,0,irregular,0.207,5218.91,1
64,female,19856.25,1654.69,self_employed,7.0,0.0,1264.94,949.56,6361.26,education,36,4,44.5,0,0,consistent,0.337,0.0,1
67,female,12000.0,1000.0,employed,7.1,0.0,658.34,2175.34,23137.46,medical,36,1,43.6,0,1,consistent,0.642,0.0,0
32,female,86511.91,7209.33,contract,4.0,5248.42,4698.35,7788.83,9508.23,business,24,2,11.8,0,0,consistent,0.331,1857.58,1
32,female,36390.13,3032.51,employed,2.6,0.0,1398.87,11541.51,22638.0,education,12,2,14.0,0,1,consistent,0.327,0.0,0
22,male,50156.28,4179.69,employed,14.0,5526.15,3107.63,12300.17,14637.79,debt_consolidation,60,4,1.0,1,0,consistent,0.614,3877.67,1
27,male,25952.5,2162.71,self_employed,9.5,21932.9,1240.23,7411.2,22274.16,auto,60,3,4.5,0,2,consistent,0.19,10166.36,1
47,female,25340.79,2111.73,employed,8.8,8495.2,959.08,1463.83,1486.28,debt_consolidation,12,2,27.0,1,1,minor_delays,0.219,2232.87,0
47,male,57480.22,4790.02,retired,7.8,17268.32,4253.33,4626.39,25725.49,home,48,1,31.3,0,1,minor_delays,0.181,9666.01,1
38,male,43030.99,3585.92,employed,1.5,4319.98,2290.95,19413.82,19266.65,business,24,1,17.0,0,0,irregular,0.452,3234.41,0
35,female,71827.25,5985.6,employed,10.6,13782.03,3896.51,5799.79,18674.12,personal,60,4,14.9,0,0,minor_delays,0.602,6836.2,1
60,female,73766.0,6147.17,employed,2.1,36050.81,5590.12,112.9,38452.51,home,60,2,41.9,0,2,minor_delays,0.271,28508.5,0
43,male,70342.09,5861.84,employed,6.6,8818.17,3275.9,6155.22,12792.68,auto,48,6,19.3,1,0,consistent,0.402,3556.73,1
59,female,68203.62,5683.64,contract,0.0,17613.15,5044.35,227.24,20764.92,debt_consolidation,48,4,41.4,1,1,consistent,0.797,9627.57,1
67,female,103021.97,8585.16,employed,0.0,0.0,6405.46,6966.8,18102.98,business,36,6,45.0,1,3,consistent,0.434,0.0,1
36,male,34242.56,2853.55,self_employed,6.8,31241.27,2028.49,33861.5,19178.43,debt_consolidation,36,0,21.0,0,1,minor_delays,0.592,17741.9,0
30,male,60571.69,5047.64,employed,2.3,7273.52,2441.13,5677.41,41439.84,auto,36,3,9.7,0,1,consistent,0.324,5838.74,0
66,male,91449.94,7620.83,student,0.0,25606.4,2892.11,7467.18,17701.88,home,24,2,45.0,0,1,irregular,0.121,7849.43,1
51,female,94878.04,7906.5,employed,7.7,11521.84,4740.24,11029.79,10759.92,debt_consolidation,48,3,29.3,0,1,minor_delays,0.409,7220.7,1
34,male,25034.15,2086.18,employed,14.0,20338.95,742.26,2589.74,37579.93,education,36,2,10.1,1,0,consistent,0.316,8541.97,0
50,female,53878.76,4489.9,employed,11.1,21052.15,1753.18,854.04,13615.42,business,24,4,27.4,0,1,consistent,0.538,9418.54,1
45,female,97311.15,8109.26,employed,4.5,7570.72,5590.01,8227.2,500.0,education,48,0,21.9,0,0,minor_delays,0.625,1559.63,1
64,female,75210.06,6267.5,employed,5.5,26102.88,4781.79,3299.75,8850.72,personal,60,3,40.8,0,0,consistent,0.533,14959.41,1
33,female,67076.84,5589.74,contract,9.1,3892.18,2491.52,7078.64,3287.54,home,48,2,13.5,0,2,consistent,0.28,3462.99,0
68,male,56340.2,4695.02,employed,10.0,22335.21,3603.54,3311.67,500.0,education,36,6,45.0,0,2,consistent,0.072,6763.2,1
65,female,52021.18,4335.1,employed,4.1,8317.54,3864.06,19441.45,13006.83,home,60,3,42.1,1,0,consistent,0.223,3027.4,1
29,female,69493.7,5791.14,self_employed,5.6,17194.7,4480.09,6601.4,16227.62,auto,12,1,9.0,1,1,consistent,0.19,6162.76,0
28,male,55438.27,4619.86,employed,6.7,7456.08,3683.35,7529.41,29985.81,medical,48,2,8.4,0,0,irregular,0.292,4425.13,1
46,female,60892.96,5074.41,employed,7.7,13599.71,3802.8,1040.24,23923.42,medical,36,6,25.1,0,1,consistent,0.082,4527.83,1
23,male,64043.57,5336.96,self_employed,5.0,103.68,2551.6,4557.7,23422.18,home,24,5,2.1,0,0,consistent,0.245,89.8,1
35,male,44370.14,3697.51,employed,5.0,15970.68,2054.73,8966.98,7174.69,education,72,4,11.1,0,1,minor_delays,0.271,10978.67,0
41,female,75835.36,6319.61,self_employed,11.0,13530.25,5631.3,5348.51,26734.27,education,36,4,16.1,0,0,consistent,0.243,8628.34,1
67,female,137770.36,11480.86,self_employed,10.3,6518.16,8345.33,2511.17,32303.56,debt_consolidation,36,3,45.0,0,0,consistent,0.38,1321.76,1
68,female,15798.35,1316.53,employed,7.4,12339.66,1052.89,10400.75,21340.28,business,24,2,45.0,2,2,consistent,0.477,6532.71,0
28,male,70424.33,5868.69,self_employed,12.4,14608.05,5294.48,23460.67,21647.69,auto,72,4,6.0,0,0,irregular,0.402,11198.6,1
63,male,42235.06,3519.59,employed,4.0,5603.72,1696.16,1570.77,3088.38,debt_consolidation,60,4,40.8,0,2,irregular,0.306,3109.48,0
25,male,77012.47,6417.71,contract,12.0,11454.9,3422.96,10876.57,28598.79,auto,12,2,5.0,0,0,consistent,0.454,8210.81,1
56,male,63210.49,5267.54,employed,7.7,933.38,3779.66,129.81,36589.14,personal,36,2,33.0,0,1,poor,0.453,632.31,1
61,female,81808.22,6817.35,employed,18.6,41148.8,2480.72,538.91,20552.48,education,24,2,42.6,0,0,consistent,0.096,35002.3,1
63,male,92563.17,7713.6,employed,0.7,25709.42,5211.27,11943.27,10462.07,debt_consolidation,48,3,39.8,0,0,consistent,0.294,11740.25,1
31,male,67002.95,5583.58,employed,2.7,16277.13,4528.02,352.35,15218.06,debt_consolidation,36,2,9.0,0,2,minor_delays,0.175,12659.65,1
